PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24
28;79;8;6;28079008_6_48;2022;12;6;0.4;0.3;0.3;0.2;0.2;0.2;0.2;0.2;0.3;0.4;0.4;0.3;0.3;0.3;0.4;0.3;0.4;0.5;0.6;0.6;0.6;0.6;0.5;0.4
28;79;8;6;28079008_6_48;2022;12;7;0.5;0.5;0.4;0.5;0.5;0.6;0.5;0.4;0.5;0.5;0.5;0.4;0.4;0.4;0.3;0.3;0.3;0.4;0.5;0.6;0.6;0.6;0.5;0.6
28;79;8;6;28079008_6_48;2022;12;8;0.6;0.4;0.4;0.3;0.3;0.2;0.2;0.3;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.3;0.3;0.3
28;79;8;6;28079008_6_48;2022;12;9;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.3;0.3;0.3;0.2
28;79;8;6;28079008_6_48;2022;12;10;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3;0.3;0.3
28;79;8;6;28079008_6_48;2022;12;11;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.2;0.3;0.3;0.3;0.3;0.2;0.2;0.2;0.2
28;79;8;6;28079008_6_48;2022;12;12;0.2;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.2
28;79;8;6;28079008_6_48;2022;12;13;0.2;0.1;0.1;0.2;0.2;0.1;0.2;0.2;0.3;0.4;0.3;0.3;0.3;0.3;0.2;0.2;0.2;0.3;0.2;0.2;0.2;0.2;0.2;0.2
28;79;8;6;28079008_6_48;2022;12;14;0.2;0.2;0.2;0.1;0.2;0.2;0.2;0.3;0.4;0.4;0.3;0.2;0.2;0.2;0.3;0.4;0.5;0.5;0.5;0.3;0.5;0.4;0.4;0.3
28;79;8;6;28079008_6_48;2022;12;15;0.2;0.2;0.2;0.2;0.1;0.2;0.2;0.3;0.3;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.3;0.3;0.3
28;79;8;6;28079008_6_48;2022;12;16;0.3;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.4;0.4;0.3;0.3;0.3;0.3;0.4;0.4;0.3;0.4;0.4;0.5;0.5;0.4;0.4;0.4
28;79;8;6;28079008_6_48;2022;12;17;0.4;0.4;0.4;0.3;0.3;0.3;0.2;0.2;0.3;0.2;0.3;0.4;0.4;0.3;0.3;0.2;0.3;0.3;0.3;0.4;0.4;0.4;0.3;0.3
28;79;8;6;28079008_6_48;2022;12;18;0.4;0.4;0.4;0.3;0.3;0.2;0.3;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.3;0.4;0.3;0.3;0.4;0.8;0.6;0.6;0.5;0.5
28;79;8;6;28079008_6_48;2022;12;19;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3;0.4;0.3;0.3;0.3;0.3;0.3;0.5;0.5;0.5;0.6;0.5;0.5;0.4;0.4
28;79;8;6;28079008_6_48;2022;12;21;0.6;0.5;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.4;0.4;0.3
28;79;8;6;28079008_6_48;2022;12;22;0.3;0.3;0.3;0.2;0.2;0.2;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.4
28;79;8;6;28079008_6_48;2022;12;23;0.3;0.3;0.2;0.3;0.2;0.2;0.2;0.3;0.4;0.4;0.3;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.4
28;79;8;6;28079008_6_48;2022;12;24;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.2;0.3;0.3;0.2;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.5;0.6;0.6;0.7
28;79;8;6;28079008_6_48;2022;12;25;0.6;0.6;0.6;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.3;0.3;0.2;0.2;0.2;0.3;0.5;0.5;0.5;0.6;0.6;0.7
28;79;8;6;28079008_6_48;2022;12;26;0.5;0.4;0.4;0.4;0.4;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.3;0.4;0.3;0.3;0.3;0.4;0.5;0.7;0.8;1;0.9;0.8
28;79;8;6;28079008_6_48;2022;12;28;0.8;0.6;0.5;0.4;0.4;0.3;0.4;0.6;0.7;0.5;0.4;0.6;0.5;0.5;0.6;0.4;0.4;0.4;0.5;0.5;0.4;0.4;0.4;0.4
28;79;8;6;28079008_6_48;2022;12;29;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.5;0.5;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.4;0.3;0.3;0.3;0.3;0.3;0.3
28;79;8;6;28079008_6_48;2022;12;30;0.3;0.2;0.2;0.2;0.2;0.2;0.2;0.3;0.3;0.3;0.3;0.3;0.4;0.3;0.4;0.4;0.3;0.3;0.4;0.4;0.4;0.3;0.3;0.4
28;79;8;6;28079008_6_48;2022;12;31;0.4;0.4;0.3;0.4;0.4;0.4;0.4;0.3;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.2;0.2;0.3;0.4;0.9;1.2;0.6;0.4
28;79;8;7;28079008_7_8;2022;12;2;1;3;1;1;1;1;1;6;14;18;18;25;22;20;11;12;11;15;27;36;24;52;51;122
28;79;8;7;28079008_7_8;2022;12;3;109;13;15;28;18;16;10;14;29;58;62;50;47;30;11;17;12;7;20;21;37;53;56;57
28;79;8;7;28079008_7_8;2022;12;4;72;70;18;4;1;2;1;1;2;3;5;8;13;16;14;19;24;17;13;37;41;39;23;6
28;79;8;7;28079008_7_8;2022;12;5;2;2;1;1;1;1;1;5;7;12;14;19;28;34;36;33;34;38;53;50;40;29;18;7
28;79;8;7;28079008_7_8;2022;12;6;3;4;3;2;1;1;2;2;3;6;10;11;11;6;13;8;10;21;32;63;69;60;43;27
28;79;8;7;28079008_7_8;2022;12;7;49;52;22;55;48;48;29;25;40;51;52;26;23;22;14;11;9;23;30;51;54;46;33;44
28;79;8;7;28079008_7_8;2022;12;8;32;12;10;4;2;1;1;1;1;2;4;3;5;5;5;3;2;3;3;6;11;7;8;4
28;79;8;7;28079008_7_8;2022;12;9;3;2;1;1;1;2;1;16;23;30;31;17;17;20;15;11;9;14;20;10;11;7;5;1
28;79;8;7;28079008_7_8;2022;12;10;1;1;1;1;2;1;1;1;1;3;4;4;6;7;7;6;4;7;8;13;16;11;9;7
28;79;8;7;28079008_7_8;2022;12;11;4;3;2;3;2;1;1;1;1;1;2;3;4;4;5;3;4;3;5;5;3;3;3;3
28;79;8;7;28079008_7_8;2022;12;13;4;2;2;1;3;1;3;12;25;33;35;31;20;21;20;16;10;16;14;9;7;4;4;3
28;79;8;7;28079008_7_8;2022;12;14;2;2;1;1;1;1;4;14;19;20;20;15;11;8;9;17;29;35;43;12;35;14;8;7
28;79;8;7;28079008_7_8;2022;12;15;5;3;2;1;1;1;4;11;15;25;25;17;16;13;16;10;15;19;18;17;16;12;7;5
28;79;8;7;28079008_7_8;2022;12;16;5;4;2;1;1;1;5;20;25;46;37;19;12;14;16;14;8;21;21;24;22;11;6;8
28;79;8;7;28079008_7_8;2022;12;17;8;9;15;5;6;2;2;2;7;4;10;15;20;14;9;5;4;8;12;14;17;15;9;9
28;79;8;7;28079008_7_8;2022;12;18;9;22;11;7;4;2;2;3;1;2;4;4;7;5;8;8;5;5;17;42;41;35;18;13
28;79;8;7;28079008_7_8;2022;12;19;8;2;3;1;1;1;5;16;29;12;27;18;30;17;16;13;30;36;45;48;25;17;8;3
28;79;8;7;28079008_7_8;2022;12;21;53;47;9;1;2;2;5;14;15;19;22;17;18;16;15;14;12;13;8;13;15;9;8;7
28;79;8;7;28079008_7_8;2022;12;22;5;2;2;1;1;1;5;9;12;20;21;17;16;19;15;13;10;15;12;9;14;10;8;8
28;79;8;7;28079008_7_8;2022;12;23;5;2;2;2;1;1;3;7;12;10;11;14;16;12;18;12;9;9;9;11;13;17;21;12
28;79;8;7;28079008_7_8;2022;12;24;10;6;4;3;3;1;1;2;3;5;5;4;4;6;5;8;4;5;5;18;24;33;29;63
28;79;8;7;28079008_7_8;2022;12;25;55;66;49;17;1;1;1;2;1;1;2;1;2;4;3;1;2;3;26;18;24;34;32;43
28;79;8;7;28079008_7_8;2022;12;26;15;9;7;7;6;5;16;11;7;12;19;14;11;10;9;6;7;14;25;64;64;85;81;78
28;79;8;7;28079008_7_8;2022;12;27;79;23;9;1;1;2;12;21;65;52;32;29;32;49;39;30;32;44;65;69;95;86;102;208
28;79;8;7;28079008_7_8;2022;12;28;103;40;18;6;5;5;13;44;81;52;33;59;57;62;61;31;16;15;15;27;18;9;14;11
28;79;8;7;28079008_7_8;2022;12;29;14;8;4;2;2;3;7;17;29;42;16;14;12;11;12;11;9;11;9;9;8;5;5;5
28;79;8;7;28079008_7_8;2022;12;30;4;2;1;1;1;2;3;7;9;11;14;13;17;14;13;11;9;9;10;12;11;10;11;26
28;79;8;7;28079008_7_8;2022;12;31;20;13;10;8;4;6;3;6;8;12;16;14;11;12;9;4;2;1;1;6;59;111;31;3
28;79;8;8;28079008_8_8;2022;12;2;22;25;14;10;9;8;14;37;48;48;42;44;40;45;31;38;46;50;67;78;75;80;80;81
28;79;8;8;28079008_8_8;2022;12;3;73;59;57;53;49;46;43;41;40;40;46;51;55;50;37;48;55;52;66;65;76;74;67;56
28;79;8;8;28079008_8_8;2022;12;4;63;62;51;34;21;19;17;17;21;19;21;29;33;35;42;50;57;59;62;64;64;58;58;50
28;79;8;8;28079008_8_8;2022;12;5;43;34;20;14;15;15;19;35;41;48;41;45;51;55;58;58;63;69;73;74;73;68;61;50
28;79;8;8;28079008_8_8;2022;12;6;45;44;36;32;21;27;30;32;36;39;43;42;40;35;48;43;41;58;61;66;67;66;59;55
28;79;8;8;28079008_8_8;2022;12;7;60;55;49;48;42;41;43;45;44;47;46;39;47;44;44;35;36;54;68;77;75;73;73;71
28;79;8;8;28079008_8_8;2022;12;8;66;61;53;45;34;21;16;24;25;21;28;23;21;23;24;23;21;20;28;42;56;59;51;45
28;79;8;8;28079008_8_8;2022;12;9;24;13;15;12;10;15;23;55;65;64;62;53;45;46;45;49;59;65;65;52;43;32;31;22
28;79;8;8;28079008_8_8;2022;12;10;16;16;17;14;15;12;12;13;15;18;22;23;25;19;20;22;19;26;31;40;40;31;25;23
28;79;8;8;28079008_8_8;2022;12;11;18;16;12;12;11;11;14;12;17;22;21;27;26;28;34;34;44;35;35;31;27;23;23;20
28;79;8;8;28079008_8_8;2022;12;13;16;11;9;9;10;9;23;48;61;69;71;62;49;53;45;39;33;42;41;28;23;18;19;23
28;79;8;8;28079008_8_8;2022;12;14;20;17;11;7;8;8;23;43;54;50;47;34;28;28;41;66;77;82;87;53;80;65;62;43
28;79;8;8;28079008_8_8;2022;12;15;22;17;14;10;7;9;22;47;58;66;57;40;38;29;33;31;40;44;52;47;47;37;27;26
28;79;8;8;28079008_8_8;2022;12;16;21;19;14;11;13;13;32;55;62;61;53;39;35;38;47;48;45;66;74;73;71;66;55;62
28;79;8;8;28079008_8_8;2022;12;17;62;59;55;45;45;37;29;26;33;21;33;44;44;34;25;21;27;36;48;57;58;43;37;32
28;79;8;8;28079008_8_8;2022;12;18;30;43;44;39;25;20;15;14;13;18;17;18;25;21;29;35;32;37;59;78;80;76;70;58
28;79;8;8;28079008_8_8;2022;12;19;45;32;35;22;20;20;31;46;57;42;56;44;44;42;36;40;61;70;71;73;67;63;54;40
28;79;8;8;28079008_8_8;2022;12;21;66;63;39;16;17;16;22;41;40;46;43;30;30;29;32;34;33;44;40;42;47;40;30;27
28;79;8;8;28079008_8_8;2022;12;22;20;15;12;11;13;11;20;30;35;44;46;39;31;32;29;30;30;38;34;34;36;30;32;28
28;79;8;8;28079008_8_8;2022;12;23;21;15;12;11;8;10;20;33;37;33;36;37;34;32;38;32;31;35;44;57;58;66;67;59
28;79;8;8;28079008_8_8;2022;12;24;54;49;39;35;34;21;19;16;32;30;22;17;20;26;26;30;31;33;39;55;64;67;58;64
28;79;8;8;28079008_8_8;2022;12;25;62;63;55;46;24;15;16;22;16;12;10;7;9;13;12;7;9;25;76;73;75;74;72;67
28;79;8;8;28079008_8_8;2022;12;26;57;55;51;44;34;34;49;44;41;43;39;32;30;30;31;28;35;57;74;100;94;96;88;84
28;79;8;8;28079008_8_8;2022;12;27;81;59;45;26;23;26;38;43;54;50;41;40;45;59;55;59;71;81;87;89;92;89;91;104
28;79;8;8;28079008_8_8;2022;12;28;79;59;49;43;40;37;37;43;51;45;41;52;55;64;74;51;40;50;59;68;60;46;51;48
28;79;8;8;28079008_8_8;2022;12;29;49;42;29;25;23;24;42;55;62;62;47;37;31;30;30;29;28;36;33;34;38;26;20;18
28;79;8;8;28079008_8_8;2022;12;30;15;8;5;5;6;6;12;26;32;32;32;30;32;30;31;29;28;30;43;48;48;45;42;60
28;79;8;8;28079008_8_8;2022;12;31;55;44;48;41;41;49;42;45;46;42;37;32;29;32;30;18;11;16;37;60;93;105;76;52
28;79;8;9;28079008_9_47;2022;12;1;14;14;18;16;15;12;4;7;4;6;5;7;7;5;2;8;3;1;3;10;6;6;8;7
28;79;8;9;28079008_9_47;2022;12;2;3;5;6;5;7;5;4;5;8;11;9;13;13;15;10;8;12;13;15;18;17;16;17;18
28;79;8;9;28079008_9_47;2022;12;3;26;22;13;13;15;15;16;11;11;15;17;24;24;22;22;15;23;25;17;16;21;21;21;27
28;79;8;9;28079008_9_47;2022;12;4;30;27;27;24;15;14;10;7;8;13;13;14;13;15;18;16;24;25;20;17;19;15;22;23
28;79;8;9;28079008_9_47;2022;12;5;21;26;20;16;14;13;16;17;10;9;12;8;8;14;17;16;12;15;17;16;10;13;13;18
28;79;8;9;28079008_9_47;2022;12;6;15;15;15;13;12;7;8;12;14;16;11;13;14;12;12;17;16;21;23;23;24;27;25;22
28;79;8;9;28079008_9_47;2022;12;7;20;16;21;24;29;26;24;26;25;25;33;26;20;20;19;17;15;12;10;10;12;17;19;10
28;79;8;9;28079008_9_47;2022;12;8;16;14;13;15;13;12;10;3;5;6;10;7;2;4;2;3;5;6;8;9;9;8;8;11
28;79;8;9;28079008_9_47;2022;12;13;7;5;4;6;4;7;10;9;12;13;17;23;26;21;24;26;26;21;27;27;14;20;9;5
28;79;8;9;28079008_9_47;2022;12;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;10;10;12;13;1;1;3;7
28;79;8;9;28079008_9_47;2022;12;15;2;1;1;2;1;1;1;5;6;7;9;4;7;2;2;4;5;5;3;4;4;5;3;3
28;79;8;9;28079008_9_47;2022;12;16;5;3;2;4;3;4;4;7;10;7;4;11;5;6;1;8;9;7;12;11;9;11;13;14
28;79;8;9;28079008_9_47;2022;12;17;16;12;15;16;7;12;14;14;9;12;9;10;14;9;4;7;7;6;8;9;12;16;14;11
28;79;8;9;28079008_9_47;2022;12;18;13;13;13;12;10;9;5;9;10;8;6;2;7;9;3;9;14;6;8;11;16;15;18;14
28;79;8;9;28079008_9_47;2022;12;19;16;13;14;12;9;9;8;13;15;20;17;17;20;16;13;14;13;17;23;19;24;17;15;18
28;79;8;9;28079008_9_47;2022;12;23;3;4;4;2;4;3;7;1;6;6;2;4;2;4;3;5;1;1;3;4;10;5;7;5
28;79;8;9;28079008_9_47;2022;12;24;10;9;11;11;11;7;4;7;13;14;9;10;10;11;10;8;8;13;8;12;10;11;14;18
28;79;8;9;28079008_9_47;2022;12;25;17;23;20;14;5;4;2;4;5;6;7;9;8;8;12;8;7;10;7;13;17;19;23;21
28;79;8;9;28079008_9_47;2022;12;26;16;13;13;11;7;8;8;12;13;15;13;13;12;13;11;12;2;14;11;17;15;19;22;20
28;79;8;9;28079008_9_47;2022;12;28;29;30;21;18;1;2;1;5;15;11;12;35;41;42;30;14;15;1;2;9;1;2;18;12
28;79;8;9;28079008_9_47;2022;12;30;11;9;9;6;4;7;6;8;10;4;8;9;10;8;5;9;5;5;6;5;6;7;7;9
28;79;8;9;28079008_9_47;2022;12;31;13;11;7;7;6;8;12;10;8;7;10;14;10;9;13;10;8;12;14;16;17;27;34;26
28;79;8;10;28079008_10_47;2022;12;1;28;26;29;23;23;19;9;14;12;16;15;15;14;13;7;13;8;7;11;16;12;12;12;10
28;79;8;10;28079008_10_47;2022;12;2;6;7;8;7;9;7;6;8;13;27;22;21;25;26;17;12;18;22;26;34;28;27;31;31
28;79;8;10;28079008_10_47;2022;12;3;40;32;19;21;21;21;21;16;17;22;26;35;35;34;31;17;31;34;24;20;25;26;26;34
28;79;8;10;28079008_10_47;2022;12;4;36;35;35;30;19;16;12;9;11;15;15;18;17;17;20;18;27;28;23;20;24;21;28;29
28;79;8;10;28079008_10_47;2022;12;5;26;30;22;18;15;15;18;18;12;13;15;12;13;20;21;19;16;19;21;20;14;17;15;21
28;79;8;10;28079008_10_47;2022;12;6;21;23;27;28;28;22;22;26;28;30;25;26;27;24;25;30;28;34;39;41;44;47;42;37
28;79;8;10;28079008_10_47;2022;12;7;34;30;35;36;41;38;34;40;45;49;58;44;34;34;32;29;25;23;24;26;30;36;33;21
28;79;8;10;28079008_10_47;2022;12;8;27;22;18;19;17;16;12;4;6;6;11;9;5;6;5;6;8;8;10;10;11;11;12;14
28;79;8;10;28079008_10_47;2022;12;13;10;9;8;11;9;11;13;10;14;13;19;24;28;23;24;27;26;20;28;29;16;21;8;5
28;79;8;10;28079008_10_47;2022;12;14;1;1;1;1;1;1;1;1;1;1;6;5;3;5;4;10;15;16;17;18;1;1;5;10
28;79;8;10;28079008_10_47;2022;12;15;4;1;2;4;1;1;2;8;10;10;14;7;11;5;6;10;14;13;11;12;10;12;9;9
28;79;8;10;28079008_10_47;2022;12;16;11;8;7;9;9;8;8;12;16;13;9;19;12;14;3;12;14;11;18;18;18;18;19;21
28;79;8;10;28079008_10_47;2022;12;17;22;18;21;21;12;15;18;18;13;16;12;14;21;16;9;11;10;10;14;16;19;22;19;16
28;79;8;10;28079008_10_47;2022;12;18;18;18;19;14;12;11;7;11;11;11;8;4;8;11;4;11;17;9;14;17;23;21;22;18
28;79;8;10;28079008_10_47;2022;12;19;21;18;19;15;11;11;12;17;19;25;23;23;27;24;21;22;23;30;36;30;33;23;21;22
28;79;8;10;28079008_10_47;2022;12;23;8;7;6;4;5;4;10;3;9;9;5;6;4;7;10;13;3;3;7;10;16;11;15;12
28;79;8;10;28079008_10_47;2022;12;24;16;16;17;16;17;12;7;10;16;18;12;12;13;15;14;13;13;18;13;18;16;19;22;27
28;79;8;10;28079008_10_47;2022;12;25;25;31;35;23;4;3;2;4;4;5;6;10;7;7;12;8;7;10;6;12;16;18;21;21
28;79;8;10;28079008_10_47;2022;12;26;16;12;12;11;7;8;8;12;12;14;12;12;11;12;10;12;2;15;10;17;14;18;20;17
28;79;8;10;28079008_10_47;2022;12;28;27;27;20;17;1;2;1;5;14;10;11;32;37;39;28;13;14;2;2;9;1;2;16;11
28;79;8;10;28079008_10_47;2022;12;30;27;26;25;18;13;16;15;15;18;13;17;19;26;21;15;19;15;15;15;14;14;16;15;17
28;79;8;10;28079008_10_47;2022;12;31;22;18;15;16;14;16;18;17;14;14;17;21;19;19;28;27;25;28;31;33;35;49;55;42
28;79;8;12;28079008_12_8;2022;12;2;24;29;16;12;10;10;15;46;69;76;69;82;74;76;48;57;64;73;108;132;112;160;158;268
28;79;8;12;28079008_12_8;2022;12;3;240;78;80;96;77;70;58;62;84;129;140;128;128;97;54;74;74;63;97;97;133;156;153;144
28;79;8;12;28079008_12_8;2022;12;4;174;169;79;41;23;22;18;19;23;24;28;41;53;60;64;79;94;85;82;121;128;118;93;59
28;79;8;12;28079008_12_8;2022;12;5;46;37;21;16;16;17;21;43;51;66;62;75;94;108;113;109;114;127;154;151;135;112;88;61
28;79;8;12;28079008_12_8;2022;12;6;50;50;40;35;23;28;33;34;40;48;57;59;57;44;67;55;57;91;110;162;173;158;125;97
28;79;8;12;28079008_12_8;2022;12;7;135;135;82;133;116;115;88;83;106;125;125;79;82;77;66;53;50;89;114;155;159;143;123;139
28;79;8;12;28079008_12_8;2022;12;8;115;79;68;52;36;23;17;27;27;24;33;27;28;32;32;28;25;25;33;52;73;70;63;52
28;79;8;12;28079008_12_8;2022;12;9;29;16;17;14;11;18;25;79;100;109;109;79;70;76;69;65;73;86;95;67;59;43;38;23
28;79;8;12;28079008_12_8;2022;12;10;18;18;18;16;17;14;13;15;17;22;27;30;35;30;31;31;25;36;44;60;64;47;38;34
28;79;8;12;28079008_12_8;2022;12;11;25;21;15;17;14;13;15;13;19;24;24;32;32;35;42;39;51;39;43;38;31;27;27;24
28;79;8;12;28079008_12_8;2022;12;13;21;14;11;11;14;11;29;67;99;120;125;110;79;86;75;63;48;66;62;42;34;25;24;28
28;79;8;12;28079008_12_8;2022;12;14;24;21;13;9;10;9;29;64;83;80;78;58;45;39;55;92;122;136;153;71;134;87;74;53
28;79;8;12;28079008_12_8;2022;12;15;29;21;18;11;8;11;29;63;82;104;94;66;62;49;58;46;63;74;80;73;72;55;37;33
28;79;8;12;28079008_12_8;2022;12;16;28;25;17;13;15;15;40;86;100;131;110;67;53;59;72;69;57;98;107;111;105;82;64;75
28;79;8;12;28079008_12_8;2022;12;17;75;73;79;53;54;40;31;29;45;27;48;67;75;56;39;29;33;49;66;79;84;66;52;46
28;79;8;12;28079008_12_8;2022;12;18;44;77;61;49;32;24;18;18;15;21;23;24;35;30;42;48;40;44;84;143;142;130;97;79
28;79;8;12;28079008_12_8;2022;12;19;57;35;39;23;22;22;38;70;102;60;97;72;90;68;60;60;108;126;141;147;105;88;66;45
28;79;8;12;28079008_12_8;2022;12;21;148;136;53;18;20;19;30;62;63;76;77;56;58;54;55;56;51;64;52;62;70;54;41;38
28;79;8;12;28079008_12_8;2022;12;22;27;18;15;12;15;14;27;44;53;75;77;66;56;61;51;51;46;61;53;49;57;46;44;39
28;79;8;12;28079008_12_8;2022;12;23;28;18;14;13;10;11;24;44;55;48;54;58;59;51;65;51;44;49;58;74;77;92;99;77
28;79;8;12;28079008_12_8;2022;12;24;69;58;46;40;38;23;21;18;37;38;30;23;27;34;34;42;37;41;47;83;102;117;101;160
28;79;8;12;28079008_12_8;2022;12;25;146;165;130;71;25;17;18;25;17;14;13;9;13;19;17;9;11;29;116;101;113;126;121;134
28;79;8;12;28079008_12_8;2022;12;26;79;69;63;55;42;42;74;61;51;61;69;54;47;44;45;38;46;78;113;198;192;227;212;204
28;79;8;12;28079008_12_8;2022;12;27;202;94;59;28;25;29;56;76;154;130;90;85;95;133;114;105;120;149;187;195;238;221;247;423
28;79;8;12;28079008_12_8;2022;12;28;237;120;77;52;47;44;58;109;175;126;92;143;142;158;168;98;65;73;82;109;88;61;73;65
28;79;8;12;28079008_12_8;2022;12;29;70;54;36;27;26;28;52;82;106;126;72;59;49;47;49;45;41;53;46;47;50;35;29;25
28;79;8;12;28079008_12_8;2022;12;30;21;11;7;7;8;9;17;37;45;49;54;50;58;51;52;46;42;44;58;67;65;60;58;100
28;79;8;12;28079008_12_8;2022;12;31;85;64;63;54;48;58;47;53;58;60;62;54;46;50;44;25;14;17;38;68;184;275;124;56
28;79;8;14;28079008_14_6;2022;12;2;42.42;41.09;46.47;48.29;47.72;48.73;43.63;22.12;12.54;12.89;17.75;18.41;26.08;25.87;42.73;37.04;31.21;24.18;8.86;3.47;5.49;0.94;0.95;0.92
28;79;8;14;28079008_14_6;2022;12;3;0.8;5.73;2.09;1;1;0.99;2.75;1.48;0.98;2.03;6.9;10.94;10.87;16.61;32.14;24.23;12.2;14.66;5.82;4.85;1.04;1;1;1
28;79;8;14;28079008_14_6;2022;12;4;1;1;1.41;8.45;16.81;16.64;21.07;24.26;22.61;24.4;24.22;18.88;16.11;17.45;16.72;12.17;6.17;8.31;3.77;1;0.84;1;2.04;7.85
28;79;8;14;28079008_14_6;2022;12;5;13.28;19.61;34.43;42.03;39.38;36.92;32.79;20.61;18.14;12.51;15.38;11.57;7.83;6.13;5.6;5.86;4.23;1.96;1;0.94;1.07;1;2.75;9.95
28;79;8;14;28079008_14_6;2022;12;6;12.38;14.21;20.5;20.66;30.62;25.48;22.98;22.57;18.67;16.58;15.12;17.3;22.25;25.81;11.93;17.91;15;2.51;1;1;1;1;1;1
28;79;8;14;28079008_14_6;2022;12;7;1;1;1;1;1;1;1;1;1;1.25;3.8;15.62;13.2;17.99;20.89;36.35;34.28;17.31;6.31;1.01;1;1.35;1.11;1.13
28;79;8;14;28079008_14_6;2022;12;8;1.03;2.47;2.79;6.35;14.19;25.01;42.56;30.8;26.6;30.42;29.1;37.31;37.28;35.42;36.56;35.38;38.58;44.04;44.16;31.98;17.53;14.39;15.97;22.39
28;79;8;14;28079008_14_6;2022;12;11;47.35;50.11;55.94;54.97;61.32;60.61;56.3;57.91;55.79;56.17;49.64;46;49.91;46.54;41.77;39.11;17.84;4.2;2.49;2.85;3.22;3.59;2.53;2.6
28;79;8;14;28079008_14_6;2022;12;12;3.57;5.85;6.26;6.23;5.95;4.18;1.86;1;1;1;4.47;5.84;12.25;38.05;40.63;28.97;25.59;26.12;25.56;23.11;21.36;28.27;38.59;41.33
28;79;8;14;28079008_14_6;2022;12;13;44.53;50.79;52.61;49.07;45.43;47.1;32.6;16.2;7.89;4.97;4.43;6.18;14.58;11.07;18.59;21.07;24.92;17.15;17.54;33.15;41.36;45.85;44.03;41.52
28;79;8;14;28079008_14_6;2022;12;14;48.5;51.09;44.74;54.58;52.68;56.25;45.09;21.73;16.4;21.52;26.47;36.71;43.81;46.85;35.75;15.01;6.47;3.56;2.26;26.99;6.5;14.51;15.19;32.3
28;79;8;14;28079008_14_6;2022;12;15;47.38;48.18;48.74;54.42;59.12;56.63;46.04;26.25;18.2;12.45;20.39;40.11;44.68;58.26;53.43;52.41;40.29;33.77;22.77;26.53;24.68;33.01;39;36.93
28;79;8;14;28079008_14_6;2022;12;16;38.4;44.09;48.09;48.72;39.23;35.52;18.18;2.16;1.74;4.19;12.46;30.54;38.67;37.25;31.03;27.96;31;11.87;4.21;1.68;4.87;9.35;14.97;8.15
28;79;8;14;28079008_14_6;2022;12;17;6.49;3.91;4.19;10.4;9.44;13.89;17.74;17.52;13.65;35.28;24.31;13.44;17.87;27.73;41.27;47.18;41.11;32.48;20.96;13.1;8.95;14.92;14.92;17.17
28;79;8;14;28079008_14_6;2022;12;18;16.73;2.71;1.51;3.21;14.86;18.63;25.25;30.97;33.22;31.88;38.78;35.79;32.98;39.12;34.45;31.32;36.53;31.48;12.46;1.41;1.61;0.98;1.37;3.64
28;79;8;14;28079008_14_6;2022;12;19;8.98;17.89;15.2;23.21;19.62;18.3;11.07;7.41;7.33;21.43;8.97;17.5;22.51;25.22;33.75;30.78;12.46;2.43;1;0.94;3.02;3.53;8.61;14.45
