PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;79;57;8;28079057_8_8;2022;5;16;V;13;V;10;V;10;V;14;V;13;V;14;V;10;V;19;V;20;V;31;V;21;V;25;V;14;V;8;V;17;V;17;V;24;V;19;V;17;V;18;V;11;V;15;V;12;V;10;V;8;V;13;V;13;V;12;V;10;V;19;V
28;79;57;8;28079057_8_8;2022;6;16;V;16;V;19;V;16;V;12;V;21;V;20;V;14;V;11;V;26;V;18;V;15;V;21;V;31;V;20;V;20;V;17;V;15;V;6;V;13;V;15;V;9;V;10;V;12;V;9;V;10;V;14;V;12;V;22;V;16;V;0;N
28;79;57;8;28079057_8_8;2022;7;14;V;11;V;10;V;26;V;19;V;15;V;9;V;18;V;15;V;14;V;19;V;23;V;30;V;18;V;17;V;13;V;16;V;15;V;13;V;25;V;22;V;20;V;15;V;16;V;21;V;14;V;12;V;20;V;16;V;10;V;17;V
28;79;57;8;28079057_8_8;2022;8;20;V;16;V;26;V;25;V;20;V;18;V;16;V;26;V;22;V;13;V;18;V;22;V;24;V;13;V;18;V;15;V;14;V;11;V;18;V;18;V;21;V;14;V;20;V;24;V;21;V;12;V;19;V;13;V;17;V;28;V;16;V
28;79;57;8;28079057_8_8;2022;9;23;V;18;V;12;V;18;V;23;V;15;V;22;V;22;V;23;V;17;V;31;V;27;V;16;V;20;V;24;V;26;V;20;V;18;V;24;V;34;V;33;V;31;V;30;V;24;V;8;V;15;V;39;V;31;V;19;V;23;V;0;N
28;79;57;8;28079057_8_8;2022;10;36;V;40;V;50;V;70;V;50;V;40;V;42;V;21;V;24;V;30;V;21;V;21;V;29;V;50;V;28;V;28;V;31;V;42;V;39;V;27;V;22;V;16;V;14;V;35;V;33;V;60;V;40;V;44;V;29;V;34;V;29;V
28;79;57;8;28079057_8_8;2022;11;32;V;38;V;33;V;24;V;42;V;34;V;45;V;57;V;29;V;35;V;27;V;16;V;34;V;34;V;17;V;15;V;14;V;16;V;11;V;18;V;11;V;16;V;16;V;28;V;21;V;44;V;36;V;32;V;59;V;54;V;0;N
28;79;57;9;28079057_9_47;2022;1;11;V;12;V;18;V;23;N;3;N;6;V;6;V;13;V;9;V;4;V;3;V;5;V;6;V;8;V;11;V;18;V;13;V;10;V;9;V;4;V;4;V;7;V;10;V;7;V;5;V;8;V;7;V;6;V;5;V;5;V;10;V
28;79;57;9;28079057_9_47;2022;2;2;V;7;V;11;V;21;V;10;V;4;V;7;N;5;N;11;V;16;V;21;V;15;V;14;V;2;V;4;V;7;V;12;V;12;V;3;V;4;V;7;N;3;V;5;V;7;V;6;V;5;V;7;V;7;V;0;N;0;N;0;N
28;79;57;9;28079057_9_47;2022;3;9;V;3;N;11;V;1;V;3;V;3;V;5;V;4;V;9;V;8;V;5;V;2;V;2;V;11;V;68;V;27;V;5;V;3;V;8;V;7;V;3;V;3;V;6;V;5;V;8;V;8;V;9;V;17;V;20;V;9;V;6;V
28;79;57;9;28079057_9_47;2022;4;3;V;2;V;3;V;5;V;8;V;7;V;7;V;5;V;4;V;6;V;7;V;4;V;4;V;4;V;7;V;7;V;5;V;5;V;6;V;2;V;4;V;4;V;2;V;4;V;4;V;8;V;6;V;6;V;7;V;15;V;0;N
28;79;57;9;28079057_9_47;2022;5;11;V;6;V;5;V;6;V;9;V;6;V;5;V;5;V;7;V;8;V;10;V;9;V;9;V;10;V;9;V;7;V;5;V;6;V;11;V;10;V;11;V;10;V;5;V;3;V;2;V;3;V;2;N;6;V;9;V;6;V;7;V
28;79;57;9;28079057_9_47;2022;6;5;V;5;V;7;V;6;V;5;V;6;V;5;V;5;V;3;V;5;V;9;V;7;V;10;V;22;V;28;V;21;V;15;V;16;V;6;V;8;V;5;V;3;V;4;V;4;V;4;V;5;V;5;V;4;N;7;N;5;V;0;N
28;79;57;9;28079057_9_47;2022;7;6;V;11;V;12;V;10;V;10;V;12;V;7;V;6;V;9;V;9;V;12;V;11;V;17;V;17;V;14;V;12;V;13;V;12;V;9;V;11;V;12;V;12;V;8;V;11;V;11;V;9;V;8;V;8;V;7;V;8;V;12;V
28;79;57;9;28079057_9_47;2022;8;10;V;10;V;10;V;11;V;9;V;9;V;9;V;10;V;9;N;9;V;10;V;21;V;17;N;8;V;9;V;17;V;3;V;3;V;3;V;6;V;7;V;4;V;5;V;8;V;11;V;7;V;9;V;8;V;9;V;9;V;7;V
28;79;57;9;28079057_9_47;2022;9;6;V;5;V;6;V;5;V;5;V;3;V;4;V;4;V;3;V;4;V;6;V;10;V;6;V;4;V;4;V;5;V;5;V;7;V;7;V;7;V;8;V;9;V;9;V;7;V;2;V;3;V;5;V;4;V;3;V;2;V;0;N
28;79;57;9;28079057_9_47;2022;10;6;V;6;V;6;V;17;V;20;V;13;V;10;V;9;V;10;V;11;V;7;V;7;V;8;V;10;V;7;V;10;V;11;V;15;V;16;V;6;V;4;V;4;V;5;V;7;V;11;V;16;V;14;V;15;V;12;V;15;V;14;V
28;79;57;9;28079057_9_47;2022;11;8;V;6;V;8;V;4;V;7;V;10;V;11;V;13;V;5;V;6;V;5;V;7;V;11;V;12;V;2;V;3;V;2;V;3;V;2;V;3;V;2;V;2;V;3;V;5;V;3;V;9;V;13;V;5;V;11;V;10;V;0;N
28;79;57;10;28079057_10_47;2022;1;14;V;18;V;25;V;31;N;5;N;8;V;10;V;18;V;10;V;6;V;7;V;9;V;11;V;13;V;16;V;25;V;21;V;18;V;16;V;9;V;7;V;12;V;15;V;11;V;10;V;14;V;16;V;11;V;10;V;9;V;21;V
28;79;57;10;28079057_10_47;2022;2;7;V;16;V;21;V;33;V;17;V;9;V;10;V;9;V;19;V;27;V;43;V;32;V;28;V;5;V;10;V;13;V;21;V;20;V;5;V;7;V;9;V;6;V;11;V;16;V;11;V;8;V;13;V;13;V;0;N;0;N;0;N
28;79;57;10;28079057_10_47;2022;3;17;V;7;N;16;V;3;V;5;V;5;V;8;V;7;V;18;V;15;V;8;V;6;V;4;V;57;V;342;V;110;V;22;V;7;V;16;V;14;V;5;V;4;V;9;V;7;V;17;V;13;V;24;V;42;V;55;V;20;V;11;V
28;79;57;10;28079057_10_47;2022;4;5;V;4;V;4;V;8;V;13;V;11;V;13;V;9;V;6;V;9;V;19;V;7;V;6;V;8;V;16;V;12;V;9;V;10;V;12;V;4;V;7;V;7;V;3;V;5;V;8;V;13;V;8;V;9;V;15;V;32;V;0;N
28;79;57;10;28079057_10_47;2022;5;26;V;12;V;8;V;10;V;14;V;10;V;9;V;8;V;13;V;15;V;19;V;20;V;20;V;19;V;20;V;14;V;11;V;14;V;30;V;26;V;26;V;26;V;10;V;11;V;6;V;7;V;6;N;12;V;17;V;14;V;16;V
28;79;57;10;28079057_10_47;2022;6;15;V;12;V;15;V;14;V;9;V;14;V;12;V;11;V;8;V;11;V;20;V;17;V;30;V;66;V;82;V;59;V;39;V;42;V;16;V;17;N;13;V;10;V;9;V;8;V;9;V;10;V;12;V;9;N;24;N;17;V;0;N
28;79;57;10;28079057_10_47;2022;7;18;V;25;V;32;V;25;V;30;V;32;V;15;V;14;V;17;V;16;V;27;V;28;V;37;V;33;V;31;V;24;V;24;V;26;V;24;V;21;V;25;V;28;V;17;V;26;V;25;V;18;V;18;V;17;V;17;V;25;V;22;V
28;79;57;10;28079057_10_47;2022;8;19;V;23;V;21;V;25;V;21;V;19;V;18;V;20;V;23;N;23;V;28;V;60;V;37;N;17;V;15;V;25;V;8;V;5;V;6;V;11;V;12;V;8;V;10;V;19;V;22;V;12;V;16;V;16;V;23;V;23;V;16;V
28;79;57;10;28079057_10_47;2022;9;12;V;11;V;10;V;11;V;11;V;10;V;11;V;10;V;7;V;8;V;15;V;28;V;16;V;8;V;7;V;9;V;8;V;11;V;13;V;11;V;15;V;15;V;14;V;11;V;4;V;6;V;12;V;9;V;5;V;4;V;0;N
28;79;57;10;28079057_10_47;2022;10;10;V;10;V;14;V;44;V;58;V;29;V;22;V;23;V;22;V;19;V;13;V;11;V;14;V;23;V;15;V;19;V;24;V;30;V;44;V;13;V;8;V;8;V;9;V;19;V;28;V;38;V;32;V;35;V;25;V;25;V;23;V
28;79;57;10;28079057_10_47;2022;11;13;V;12;V;12;V;7;V;14;V;15;V;19;V;24;V;9;V;12;V;9;V;14;V;20;V;20;V;4;V;5;V;4;V;6;V;3;V;6;V;3;V;5;V;5;V;12;V;6;V;17;V;18;V;9;V;21;V;18;V;0;N
28;79;57;12;28079057_12_8;2022;1;77;V;117;V;112;V;92;V;30;V;43;V;67;V;105;V;41;V;47;V;68;V;80;V;68;V;80;V;65;V;101;V;114;V;128;V;100;V;54;V;48;V;61;V;54;V;46;V;50;V;69;V;80;V;87;V;88;V;59;V;126;V
28;79;57;12;28079057_12_8;2022;2;14;V;141;V;86;V;93;V;26;V;61;V;67;V;63;V;81;V;75;V;149;V;41;V;33;V;17;V;56;V;82;V;107;V;60;V;13;V;36;V;55;V;35;V;74;V;54;V;34;V;23;V;25;V;45;V;0;N;0;N;0;N
28;79;57;12;28079057_12_8;2022;3;46;V;23;V;91;V;15;V;22;V;13;V;28;V;27;V;66;V;41;V;31;V;18;V;17;V;27;V;29;V;29;V;13;V;20;V;20;V;13;V;27;V;20;V;22;V;24;V;17;V;15;V;18;V;38;V;35;V;23;V;24;V
28;79;57;12;28079057_12_8;2022;4;17;V;13;V;12;V;15;V;23;V;27;V;29;V;19;V;15;V;15;V;17;V;25;V;25;V;10;V;13;V;18;V;18;V;21;V;18;V;13;V;28;V;25;V;12;V;12;V;33;V;35;V;34;V;39;V;24;V;40;V;0;N
28;79;57;12;28079057_12_8;2022;5;18;V;16;V;13;V;13;V;18;V;17;V;17;V;12;V;23;V;24;V;37;V;25;V;28;V;17;V;10;V;22;V;23;V;30;V;23;V;21;V;21;V;13;V;20;V;16;V;13;V;12;V;17;V;15;V;15;V;12;V;25;V
28;79;57;12;28079057_12_8;2022;6;22;V;20;V;23;V;19;V;14;V;27;V;24;V;18;V;15;V;34;V;22;V;17;V;25;V;37;V;25;V;24;V;20;V;17;V;8;V;17;V;18;V;12;V;13;V;15;V;11;V;12;V;18;V;15;V;26;V;21;V;0;N
28;79;57;12;28079057_12_8;2022;7;18;V;13;V;11;V;31;V;23;V;18;V;12;V;22;V;17;V;16;V;23;V;27;V;34;V;22;V;20;V;14;V;17;V;17;V;16;V;29;V;25;V;24;V;17;V;18;V;26;V;18;V;14;V;23;V;19;V;12;V;19;V
28;79;57;12;28079057_12_8;2022;8;23;V;19;V;30;V;27;V;22;V;20;V;17;V;28;V;23;V;14;V;19;V;23;V;26;V;15;V;20;V;17;V;16;V;13;V;20;V;20;V;22;V;15;V;22;V;27;V;23;V;14;V;21;V;14;V;18;V;30;V;18;V
28;79;57;12;28079057_12_8;2022;9;25;V;20;V;14;V;20;V;24;V;17;V;25;V;25;V;26;V;19;V;38;V;28;V;18;V;22;V;27;V;31;V;22;V;20;V;26;V;43;V;39;V;34;V;33;V;26;V;10;V;17;V;51;V;40;V;20;V;26;V;0;N
28;79;57;12;28079057_12_8;2022;10;46;V;50;V;55;V;115;V;64;V;48;V;66;V;24;V;32;V;39;V;27;V;25;V;39;V;68;V;34;V;33;V;41;V;72;V;62;V;32;V;26;V;19;V;16;V;48;V;46;V;106;V;65;V;62;V;33;V;45;V;37;V
28;79;57;12;28079057_12_8;2022;11;41;V;64;V;67;V;33;V;83;V;46;V;68;V;102;V;45;V;69;V;36;V;20;V;54;V;62;V;21;V;18;V;18;V;20;V;14;V;25;V;15;V;20;V;21;V;38;V;27;V;96;V;49;V;52;V;144;V;84;V;0;N
28;79;58;7;28079058_7_8;2022;1;7;V;8;V;18;V;12;V;2;V;4;V;5;V;9;V;1;V;7;V;7;V;7;V;8;V;7;V;4;V;5;V;14;V;13;V;11;V;8;V;7;V;4;V;3;V;5;V;6;V;7;V;8;V;8;V;4;V;6;V;15;V
28;79;58;7;28079058_7_8;2022;2;5;V;10;V;11;V;13;V;4;V;3;V;6;V;6;V;9;V;9;V;8;V;4;V;2;V;1;V;5;V;5;V;12;V;10;V;2;V;3;V;6;V;4;V;5;V;5;V;2;V;1;V;2;V;7;V;0;N;0;N;0;N
28;79;58;7;28079058_7_8;2022;3;8;V;5;V;11;V;2;V;2;V;1;V;2;V;2;V;7;V;5;V;2;V;2;V;1;V;1;V;3;V;3;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;3;V;2;V;1;V
28;79;58;7;28079058_7_8;2022;4;1;V;1;V;1;V;1;V;2;V;2;V;3;V;2;V;1;V;1;V;3;V;2;V;2;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;2;V;1;V;1;V;1;V;3;V;3;V;1;V;4;V;4;V;2;V;0;N
28;79;58;7;28079058_7_8;2022;5;1;V;1;V;1;V;1;V;3;V;2;V;1;V;1;V;3;V;2;V;3;V;2;V;3;V;1;V;1;V;2;V;3;V;2;V;3;V;1;V;1;V;1;V;2;V;2;V;2;V;3;V;2;V;1;V;1;V;1;V;2;V
28;79;58;7;28079058_7_8;2022;6;2;V;2;V;2;V;1;V;1;V;3;V;2;V;1;V;2;V;1;V;1;V;1;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;2;V;1;V;2;V;1;V;2;V;2;V;1;V;0;N
28;79;58;7;28079058_7_8;2022;7;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;10;V
28;79;58;7;28079058_7_8;2022;8;2;V;1;V;4;V;10;V;2;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;2;V;1;V;1;V;2;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V
28;79;58;7;28079058_7_8;2022;9;1;V;2;V;1;V;1;V;2;V;2;V;2;V;1;V;2;V;2;V;1;V;2;V;2;V;3;V;2;V;6;V;2;V;1;V;4;V;2;V;3;V;4;V;4;V;2;V;1;V;1;V;4;V;3;V;2;V;4;V;0;N
28;79;58;7;28079058_7_8;2022;10;2;V;1;V;3;V;4;V;5;V;3;V;4;V;2;V;1;V;2;V;2;V;4;V;4;V;8;V;3;V;2;V;3;V;5;V;6;V;2;V;4;V;2;V;1;V;3;V;5;V;8;V;7;V;6;V;2;V;3;V;5;V
28;79;58;7;28079058_7_8;2022;11;3;V;7;V;4;V;5;V;3;V;5;V;7;V;11;V;2;V;9;V;6;V;1;V;3;V;9;V;1;V;1;V;1;V;2;V;1;V;2;V;1;V;1;V;2;V;3;V;2;V;6;V;7;V;6;V;16;V;11;V;0;N
28;79;58;8;28079058_8_8;2022;1;17;V;18;V;25;V;18;V;9;V;17;V;16;V;19;V;7;V;14;V;16;V;15;V;22;V;20;V;20;V;23;V;32;V;29;V;31;V;21;V;16;V;18;V;16;V;16;V;24;V;22;V;20;V;22;V;19;V;24;V;36;V
28;79;58;8;28079058_8_8;2022;2;15;V;22;V;31;V;33;V;16;V;16;V;23;V;23;V;28;V;31;V;23;V;22;V;9;V;6;V;13;V;16;V;28;V;25;V;11;V;15;V;14;V;18;V;22;V;22;V;11;V;10;V;12;V;16;V;0;N;0;N;0;N
28;79;58;8;28079058_8_8;2022;3;23;V;13;V;34;V;10;V;11;V;9;V;13;V;13;V;20;V;17;V;13;V;6;V;8;V;11;V;15;V;15;V;11;V;12;V;14;V;8;V;13;V;13;V;11;V;6;V;5;V;4;V;8;V;15;V;14;V;11;V;8;V
28;79;58;8;28079058_8_8;2022;4;6;V;6;V;5;V;5;V;9;V;11;V;12;V;9;V;6;V;7;V;12;V;9;V;6;V;7;V;8;V;8;V;10;V;11;V;8;V;4;V;11;V;13;V;4;V;6;V;12;V;13;V;11;V;11;V;12;V;14;V;0;N
28;79;58;8;28079058_8_8;2022;5;8;V;6;V;4;V;5;V;10;V;9;V;9;V;9;V;16;V;15;V;16;V;15;V;15;V;10;V;7;V;8;V;10;V;12;V;14;V;13;V;12;V;9;V;7;V;9;V;6;V;8;V;9;V;11;V;9;V;5;V;12;V
28;79;58;8;28079058_8_8;2022;6;10;V;10;V;10;V;7;V;8;V;13;V;10;V;8;V;8;V;11;V;11;V;10;V;15;V;16;V;13;V;12;V;11;V;11;V;4;V;9;V;9;V;5;V;6;V;8;V;8;V;7;V;7;V;10;V;11;V;8;V;0;N
28;79;58;8;28079058_8_8;2022;7;10;V;11;V;9;V;11;V;13;V;10;V;7;V;11;V;12;V;10;V;12;V;15;V;16;V;13;V;14;V;14;V;13;V;13;V;9;V;12;V;13;V;14;V;11;V;10;V;9;V;9;V;8;V;12;V;13;V;9;V;29;V
28;79;58;8;28079058_8_8;2022;8;28;V;12;V;28;V;36;V;22;V;19;V;13;V;18;V;14;V;11;V;11;V;15;V;13;V;11;V;8;V;8;V;10;V;15;V;17;V;22;V;20;V;14;V;13;V;19;V;14;V;8;V;13;V;10;V;11;V;13;V;11;V
28;79;58;8;28079058_8_8;2022;9;13;V;11;V;8;V;12;V;13;V;9;V;10;V;12;V;14;V;14;V;15;V;16;V;10;V;15;V;17;V;17;V;20;V;17;V;24;V;19;V;23;V;25;V;24;V;18;V;6;V;9;V;16;V;12;V;8;V;14;V;0;N
28;79;58;8;28079058_8_8;2022;10;18;V;20;V;29;V;26;V;29;V;23;V;27;V;18;V;15;V;20;V;14;V;16;V;21;V;28;V;21;V;21;V;21;V;23;V;16;V;15;V;14;V;11;V;11;V;15;V;18;V;31;V;23;V;22;V;20;V;17;V;17;V
28;79;58;8;28079058_8_8;2022;11;13;V;19;V;10;V;18;V;16;V;20;V;22;V;23;V;14;V;19;V;16;V;10;V;15;V;12;V;7;V;5;V;7;V;8;V;5;V;10;V;4;V;5;V;8;V;11;V;14;V;20;V;24;V;14;V;29;V;28;V;0;N
28;79;58;12;28079058_12_8;2022;1;28;V;31;V;52;V;37;V;12;V;23;V;24;V;32;V;9;V;24;V;27;V;25;V;34;V;30;V;26;V;31;V;53;V;48;V;48;V;33;V;28;V;23;V;20;V;24;V;33;V;33;V;32;V;34;V;25;V;34;V;58;V
28;79;58;12;28079058_12_8;2022;2;22;V;37;V;49;V;53;V;22;V;20;V;32;V;32;V;41;V;45;V;35;V;29;V;13;V;8;V;21;V;24;V;46;V;40;V;13;V;19;V;23;V;25;V;30;V;29;V;14;V;12;V;15;V;27;V;0;N;0;N;0;N
28;79;58;12;28079058_12_8;2022;3;36;V;20;V;51;V;14;V;14;V;10;V;16;V;16;V;30;V;24;V;16;V;9;V;10;V;13;V;20;V;20;V;14;V;16;V;16;V;9;V;15;V;14;V;12;V;8;V;7;V;6;V;9;V;21;V;18;V;14;V;11;V
28;79;58;12;28079058_12_8;2022;4;8;V;8;V;7;V;7;V;12;V;14;V;16;V;12;V;7;V;9;V;17;V;11;V;10;V;8;V;11;V;10;V;12;V;14;V;11;V;6;V;14;V;15;V;5;V;8;V;17;V;17;V;13;V;17;V;17;V;17;V;0;N
28;79;58;12;28079058_12_8;2022;5;10;V;8;V;6;V;7;V;14;V;12;V;11;V;11;V;20;V;18;V;20;V;18;V;20;V;11;V;8;V;11;V;15;V;16;V;18;V;16;V;13;V;10;V;10;V;12;V;9;V;12;V;11;V;12;V;11;V;6;V;15;V
28;79;58;12;28079058_12_8;2022;6;14;V;13;V;14;V;9;V;10;V;17;V;13;V;10;V;11;V;13;V;12;V;12;V;18;V;20;V;15;V;14;V;13;V;12;V;5;V;11;V;12;V;6;V;7;V;10;V;9;V;10;V;8;V;13;V;13;V;10;V;0;N
28;79;58;12;28079058_12_8;2022;7;12;V;12;V;10;V;14;V;16;V;11;V;9;V;13;V;13;V;11;V;14;V;17;V;18;V;14;V;16;V;16;V;15;V;15;V;11;V;14;V;15;V;16;V;12;V;11;V;11;V;11;V;10;V;15;V;15;V;10;V;44;V
28;79;58;12;28079058_12_8;2022;8;32;V;14;V;34;V;51;V;25;V;21;V;15;V;20;V;16;V;13;V;12;V;17;V;14;V;13;V;10;V;9;V;12;V;19;V;20;V;24;V;21;V;16;V;15;V;21;V;16;V;9;V;15;V;11;V;13;V;15;V;14;V
28;79;58;12;28079058_12_8;2022;9;15;V;13;V;10;V;14;V;16;V;12;V;13;V;14;V;17;V;17;V;17;V;18;V;13;V;19;V;20;V;26;V;22;V;19;V;30;V;23;V;28;V;31;V;30;V;20;V;7;V;11;V;22;V;17;V;11;V;21;V;0;N
28;79;58;12;28079058_12_8;2022;10;22;V;23;V;34;V;32;V;36;V;28;V;33;V;21;V;16;V;23;V;18;V;23;V;27;V;40;V;26;V;25;V;26;V;30;V;26;V;18;V;20;V;14;V;13;V;21;V;26;V;43;V;34;V;31;V;23;V;21;V;25;V
28;79;58;12;28079058_12_8;2022;11;17;V;29;V;16;V;26;V;21;V;27;V;33;V;40;V;18;V;32;V;24;V;12;V;20;V;25;V;9;V;7;V;9;V;11;V;7;V;13;V;6;V;7;V;11;V;15;V;17;V;30;V;36;V;23;V;54;V;45;V;0;N
28;79;58;14;28079058_14_6;2022;1;19;V;16;V;11;V;29;V;60;V;28;V;31;V;26;V;65;V;40;N;26;N;31;V;31;V;34;V;33;V;27;V;20;V;23;V;25;V;34;V;34;V;42;V;36;V;41;V;39;V;33;V;36;V;40;V;41;V;35;V;30;V
28;79;58;14;28079058_14_6;2022;2;55;V;29;V;23;V;17;V;39;V;47;V;40;V;44;V;36;V;27;V;30;V;34;V;50;V;80;V;57;V;46;V;24;V;30;V;52;V;44;V;52;V;50;V;44;V;41;V;57;V;52;V;48;V;34;V;0;N;0;N;0;N
28;79;58;14;28079058_14_6;2022;3;35;V;56;V;30;V;76;V;59;V;74;V;58;V;62;V;31;V;41;V;53;V;63;V;75;V;60;V;51;V;49;V;59;V;44;V;48;V;74;V;68;V;73;V;72;V;71;V;66;V;77;V;68;V;53;V;59;V;50;V;72;V
28;79;58;14;28079058_14_6;2022;4;75;V;77;V;78;V;93;V;87;V;75;V;65;V;56;V;61;V;54;V;66;V;72;V;55;V;60;V;60;V;64;V;68;V;71;V;58;V;84;V;78;V;69;V;79;V;81;V;58;V;59;V;52;V;36;V;70;V;45;V;0;N
28;79;58;14;28079058_14_6;2022;5;53;V;46;V;81;V;80;V;64;V;72;V;73;V;64;V;67;V;74;V;68;V;73;V;70;V;67;V;63;V;50;V;43;V;57;V;70;V;80;V;81;V;70;V;77;V;62;V;75;V;70;V;56;V;73;V;73;V;82;V;63;V
28;79;58;14;28079058_14_6;2022;6;51;V;57;V;62;V;65;V;70;V;61;V;61;V;47;V;52;V;72;V;81;V;90;V;73;V;60;V;65;V;78;V;78;V;79;V;76;V;65;V;71;V;72;V;72;V;72;V;63;V;73;V;78;V;75;V;79;V;70;V;0;N
28;79;58;14;28079058_14_6;2022;7;86;V;89;V;78;V;77;V;81;V;86;V;95;V;92;V;102;V;96;V;96;V;104;V;111;V;101;V;98;V;96;V;89;V;94;V;85;V;96;V;96;V;82;V;95;V;76;V;77;V;69;V;88;V;79;V;73;V;84;V;71;V
28;79;58;14;28079058_14_6;2022;8;79;V;97;V;87;V;70;V;87;V;84;V;86;V;79;V;87;V;95;V;93;V;69;V;54;V;69;V;84;V;91;V;62;V;58;V;80;V;73;V;70;V;61;V;73;V;73;V;83;V;92;V;85;V;92;V;87;V;78;V;73;V
28;79;58;14;28079058_14_6;2022;9;56;V;51;V;54;V;54;V;44;V;43;V;50;V;35;V;47;V;56;V;58;V;56;V;59;V;48;V;39;V;43;V;58;V;70;V;53;V;66;V;56;V;55;V;55;V;61;V;71;V;77;V;49;V;52;V;67;V;55;V;0;N
28;79;58;14;28079058_14_6;2022;10;52;V;58;V;51;V;55;V;55;V;54;V;47;V;47;V;60;V;36;V;40;V;42;V;37;V;34;V;44;V;45;V;42;V;32;V;40;V;43;V;39;V;50;V;39;V;27;V;30;V;20;V;22;V;26;V;41;V;30;V;14;V
28;79;58;14;28079058_14_6;2022;11;31;V;27;V;42;V;47;V;31;V;27;V;25;V;16;V;35;V;23;V;29;V;53;V;32;V;28;V;56;V;59;V;55;V;59;V;75;V;52;V;66;V;69;V;49;V;35;V;49;V;20;V;18;V;49;V;21;V;17;V;0;N
28;79;59;7;28079059_7_8;2022;1;6;V;13;V;18;V;12;V;2;V;4;V;12;V;14;V;6;V;7;V;11;V;14;V;5;V;5;V;8;V;10;V;9;V;23;V;28;V;14;V;4;V;3;V;2;V;3;V;3;V;3;V;7;V;11;V;4;V;6;V;22;V
28;79;59;7;28079059_7_8;2022;2;1;V;30;V;11;V;20;V;3;V;7;V;11;V;3;V;9;V;10;V;31;V;3;V;5;V;1;V;11;V;13;V;28;V;8;V;1;V;5;V;8;V;5;V;5;V;4;V;1;V;1;V;2;V;7;V;0;N;0;N;0;N
28;79;59;7;28079059_7_8;2022;3;6;V;2;V;8;V;1;V;2;V;1;V;2;V;2;V;4;V;4;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;4;V;2;V;1;V;2;V
28;79;59;7;28079059_7_8;2022;4;1;V;1;V;1;V;1;V;1;V;2;V;7;V;2;V;1;V;1;V;2;V;2;V;4;V;1;V;2;V;2;V;2;V;2;V;2;V;1;V;6;V;1;V;1;V;1;V;3;V;2;V;2;V;2;V;1;V;3;V;0;N
28;79;59;7;28079059_7_8;2022;5;2;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;2;V;1;V;2;V;1;V;2;V;1;V;1;V;3;V;3;V;2;V;2;V;1;V;1;V;1;V;3;V;1;V;1;V;1;V;2;V;1;V;2;V;1;V;3;V
28;79;59;7;28079059_7_8;2022;6;4;V;3;V;3;V;3;V;2;V;4;V;3;V;5;V;1;V;3;V;1;V;1;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;5;V;3;V;0;N
28;79;59;7;28079059_7_8;2022;7;1;V;1;V;1;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;4;V;4;V;3;V;2;V;5;V;3;V;2;V;2;V
28;79;59;7;28079059_7_8;2022;8;2;V;2;V;3;V;3;V;3;V;2;V;2;V;3;V;3;V;2;V;2;V;4;V;8;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;3;V;3;V;2;V;2;V;2;V;2;V;3;V;2;V
28;79;59;7;28079059_7_8;2022;9;3;V;5;V;3;V;3;V;4;V;5;V;5;V;4;V;4;V;3;V;5;V;3;V;2;V;3;V;3;V;3;V;2;V;1;V;2;V;2;V;3;V;4;V;4;V;3;V;1;V;2;V;6;V;3;V;2;V;2;V;0;N
28;79;59;7;28079059_7_8;2022;10;7;V;2;V;6;V;25;V;10;V;3;V;8;V;2;V;2;V;3;V;3;V;3;V;10;V;21;V;12;V;12;V;11;V;19;V;24;V;10;V;10;V;10;V;9;V;19;V;13;V;23;V;13;V;13;V;11;V;13;V;12;V
